datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-02-04 14:00:00,2022-02-04 14:00:00,0.3290409507556681,2022,2,4,0.8384361671592956,8.713402622348625
2022-02-04 15:00:00,2022-02-04 15:00:00,0.9139539751299444,2022,2,4,0.8380574929297856,9.2945289044278
2022-02-04 16:00:00,2022-02-04 16:00:00,0.5714714084124174,2022,2,4,0.8376784145444794,8.948255553857212
2022-02-04 17:00:00,2022-02-04 17:00:00,0.3862018964935733,2022,2,4,0.8372989321861884,8.759191218355458
2022-02-04 18:00:00,2022-02-04 18:00:00,0.7773296335750649,2022,2,4,0.8369190460379196,9.14652009395426
2022-02-04 19:00:00,2022-02-04 19:00:00,0.5212050101782151,2022,2,4,0.8365387562828739,8.886592573006954
2022-02-04 20:00:00,2022-02-04 20:00:00,0.11222764847182032,2022,2,4,0.8361580631044472,8.473808279516293
2022-02-04 21:00:00,2022-02-04 21:00:00,0.8585041138927695,2022,2,4,0.8357769666862301,9.21627378075507
2022-02-04 22:00:00,2022-02-04 22:00:00,0.4347310063877623,2022,2,4,0.8353954672120074,8.788685678507838
2022-02-04 23:00:00,2022-02-04 23:00:00,0.2693334961989404,2022,2,4,0.8350135648657585,8.619469144856525
2022-02-05 00:00:00,2022-02-05 00:00:00,0.015547592395561582,2022,2,5,0.834631259831657,8.36186019071213
2022-02-05 01:00:00,2022-02-05 01:00:00,0.07782222745736544,2022,2,5,0.8342485522940705,8.42030775039807
2022-02-05 02:00:00,2022-02-05 02:00:00,0.034138446606973294,2022,2,5,0.833865442437561,8.372792870982584
2022-02-05 03:00:00,2022-02-05 03:00:00,0.43842527264197717,2022,2,5,0.8334819304468843,8.773244577110821
2022-02-05 04:00:00,2022-02-05 04:00:00,0.7284746586717282,2022,2,5,0.8330980165069904,9.059454823741634
2022-02-05 05:00:00,2022-02-05 05:00:00,0.7000062519200633,2022,2,5,0.832713700803023,9.027143259950293
2022-02-05 06:00:00,2022-02-05 06:00:00,0.42487524695252377,2022,2,5,0.8323289835203194,8.748165082155719
2022-02-05 07:00:00,2022-02-05 07:00:00,0.1469427110023993,2022,2,5,0.8319438648444105,8.466381359446505
2022-02-05 08:00:00,2022-02-05 08:00:00,0.5805161312367827,2022,2,5,0.8315583449610213,8.896099580846995
2022-02-05 09:00:00,2022-02-05 09:00:00,0.9885356935859991,2022,2,5,0.83117242405607,9.3002599341467
2022-02-05 10:00:00,2022-02-05 10:00:00,0.36680112667706366,2022,2,5,0.8307861023156677,8.674662149833742
2022-02-05 11:00:00,2022-02-05 11:00:00,0.062252913045777625,2022,2,5,0.8303993799261196,8.366246712306975
2022-02-05 12:00:00,2022-02-05 12:00:00,0.27596025224206133,2022,2,5,0.8300122570739237,8.576082822981299
2022-02-05 13:00:00,2022-02-05 13:00:00,0.8882421637007498,2022,2,5,0.8296247339457711,9.18448950315846
2022-02-05 14:00:00,2022-02-05 14:00:00,0.04628945275435126,2022,2,5,0.829236810728546,8.338657560039811
2022-02-05 15:00:00,2022-02-05 15:00:00,0.31345868289971335,2022,2,5,0.8288484876093257,8.60194355899297
2022-02-05 16:00:00,2022-02-05 16:00:00,0.5664881825426583,2022,2,5,0.8284597647753802,8.85108583029646
2022-02-05 17:00:00,2022-02-05 17:00:00,0.7662954046676778,2022,2,5,0.8280706424141722,9.0470018288094
2022-02-05 18:00:00,2022-02-05 18:00:00,0.8569279016725918,2022,2,5,0.8276811207133571,9.133739108806163
2022-02-05 19:00:00,2022-02-05 19:00:00,0.2604321444819442,2022,2,5,0.8272911998607829,8.533344143089774
2022-02-05 20:00:00,2022-02-05 20:00:00,0.3521713608229262,2022,2,5,0.8269008800444905,8.62118016126783
2022-02-05 21:00:00,2022-02-05 21:00:00,0.4889761951658109,2022,2,5,0.8265101614527124,8.754077809692935
2022-02-05 22:00:00,2022-02-05 22:00:00,0.9232151712883484,2022,2,5,0.826119044273874,9.184405614027087
2022-02-05 23:00:00,2022-02-05 23:00:00,0.37795443409010043,2022,2,5,0.8257275286965928,8.635229721056028
2022-02-06 00:00:00,2022-02-06 00:00:00,0.2588066496027138,2022,2,6,0.8253356149096783,8.512162798699498
2022-02-06 01:00:00,2022-02-06 01:00:00,0.24069450078255927,2022,2,6,0.8249433031021322,8.490127531803882
2022-02-06 02:00:00,2022-02-06 02:00:00,0.26106387761585914,2022,2,6,0.8245505934631481,8.50656981224734
2022-02-06 03:00:00,2022-02-06 03:00:00,0.16907695419515445,2022,2,6,0.8241574861821113,8.410651816016266
2022-02-06 04:00:00,2022-02-06 04:00:00,0.8844564882726484,2022,2,6,0.8237639814485991,9.12209630275864
2022-02-06 05:00:00,2022-02-06 05:00:00,0.5103339078113169,2022,2,6,0.8233700794523803,8.744034702335119
2022-02-06 06:00:00,2022-02-06 06:00:00,0.04951355511046751,2022,2,6,0.8229757803834155,8.279271358944621
2022-02-06 07:00:00,2022-02-06 07:00:00,0.4793526846737115,2022,2,6,0.8225810844318563,8.705163528992275
2022-02-06 08:00:00,2022-02-06 08:00:00,0.9935019469582782,2022,2,6,0.8221859917880463,9.21536186483874
2022-02-06 09:00:00,2022-02-06 09:00:00,0.698878993906833,2022,2,6,0.8217905026425202,8.916784020332035
2022-02-06 10:00:00,2022-02-06 10:00:00,0.18514375207373335,2022,2,6,0.8213946171860037,8.39908992393377
2022-02-06 11:00:00,2022-02-06 11:00:00,0.20188206296249833,2022,2,6,0.8209983356094137,8.411865419056635
2022-02-06 12:00:00,2022-02-06 12:00:00,0.8803166077873531,2022,2,6,0.8206016581038584,9.086333188825938
2022-02-06 13:00:00,2022-02-06 13:00:00,0.341313083280824,2022,2,6,0.8202045848606367,8.543358931887191
2022-02-06 14:00:00,2022-02-06 14:00:00,0.2069592123994396,2022,2,6,0.8198071160712382,8.405030373111822
2022-02-06 15:00:00,2022-02-06 15:00:00,0.9784651568889252,2022,2,6,0.8194092519273438,9.172557676162363
2022-02-06 16:00:00,2022-02-06 16:00:00,0.11285861779206374,2022,2,6,0.8190109926208244,8.302968544000308
2022-02-06 17:00:00,2022-02-06 17:00:00,0.24513305441815225,2022,2,6,0.8186123383437419,8.431256437855572
2022-02-06 18:00:00,2022-02-06 18:00:00,0.007971845590052151,2022,2,6,0.8182132892883485,8.190104738473536
2022-02-06 19:00:00,2022-02-06 19:00:00,0.1831685352633321,2022,2,6,0.8178138456470868,8.361306991734201
2022-02-06 20:00:00,2022-02-06 20:00:00,0.6045844635835955,2022,2,6,0.8174140076125899,8.778724539709494
2022-02-06 21:00:00,2022-02-06 21:00:00,0.6316842817287116,2022,2,6,0.8170137753776806,8.801822035505518
2022-02-06 22:00:00,2022-02-06 22:00:00,0.29257427108151723,2022,2,6,0.8166131491353724,8.45870576243524
2022-02-06 23:00:00,2022-02-06 23:00:00,0.2934054338066011,2022,2,6,0.8162121290788685,8.455526724595286
2022-02-07 00:00:00,2022-02-07 00:00:00,0.2631842542515187,2022,2,7,0.8158107154015619,8.421291408267138
2022-02-07 01:00:00,2022-02-07 01:00:00,0.023277199960707873,2022,2,7,0.8154089082970357,8.177366282931064
2022-02-07 02:00:00,2022-02-07 02:00:00,0.9181790449742463,2022,2,7,0.8150067079590627,9.068246124564874
2022-02-07 03:00:00,2022-02-07 03:00:00,0.9769921334708203,2022,2,7,0.8146041145816051,9.123033279286872
2022-02-07 04:00:00,2022-02-07 04:00:00,0.7355560622274914,2022,2,7,0.8142011283588148,8.877567345815638
2022-02-07 05:00:00,2022-02-07 05:00:00,0.11197831390780055,2022,2,7,0.813797749485033,8.24995580875813
2022-02-07 06:00:00,2022-02-07 06:00:00,0.5726387720635664,2022,2,7,0.8133939781547908,8.706578553611473
2022-02-07 07:00:00,2022-02-07 07:00:00,0.9675838096850622,2022,2,7,0.8129898145628077,9.097481955313139
2022-02-07 08:00:00,2022-02-07 08:00:00,0.9258882094436148,2022,2,7,0.8125852589039931,9.051740798483547
2022-02-07 09:00:00,2022-02-07 09:00:00,0.5996278640011743,2022,2,7,0.8121803113734454,8.72143097773563
2022-02-07 10:00:00,2022-02-07 10:00:00,0.6056434920052376,2022,2,7,0.8117749721664513,8.72339321366975
2022-02-07 11:00:00,2022-02-07 11:00:00,0.6996148705280635,2022,2,7,0.8113692414784872,8.813307285312936
2022-02-07 12:00:00,2022-02-07 12:00:00,0.38930083036031415,2022,2,7,0.8109631195052179,8.498932025412493
2022-02-07 13:00:00,2022-02-07 13:00:00,0.401815120664316,2022,2,7,0.8105566064424969,8.507381185089287
2022-02-07 14:00:00,2022-02-07 14:00:00,0.7055938197159887,2022,2,7,0.8101497024863665,8.807090844579653
2022-02-07 15:00:00,2022-02-07 15:00:00,0.25293253249717906,2022,2,7,0.8097424078330574,8.350356610827752
2022-02-07 16:00:00,2022-02-07 16:00:00,0.11637852372660362,2022,2,7,0.8093347226789885,8.20972575051649
2022-02-07 17:00:00,2022-02-07 17:00:00,0.3305589013151914,2022,2,7,0.8089266472207673,8.419825373522865
2022-02-07 18:00:00,2022-02-07 18:00:00,0.9639052816666548,2022,2,7,0.8085181816551896,9.049087098218552
2022-02-07 19:00:00,2022-02-07 19:00:00,0.2762632682423588,2022,2,7,0.8081093261792389,8.357356530034748
2022-02-07 20:00:00,2022-02-07 20:00:00,0.9641261488507985,2022,2,7,0.8077000809900873,9.041126958751672
2022-02-07 21:00:00,2022-02-07 21:00:00,0.674823676473892,2022,2,7,0.8072904462850943,8.747728139324835
2022-02-07 22:00:00,2022-02-07 22:00:00,0.5462567802163115,2022,2,7,0.8068804222618076,8.615061002834386
2022-02-07 23:00:00,2022-02-07 23:00:00,0.3943936522561391,2022,2,7,0.8064700091179625,8.459093743435766
2022-02-08 00:00:00,2022-02-08 00:00:00,0.6826258090430631,2022,2,8,0.806059207051482,8.743217879557884
2022-02-08 01:00:00,2022-02-08 01:00:00,0.8343317673729265,2022,2,8,0.8056480162604768,8.890811929977694
2022-02-08 02:00:00,2022-02-08 02:00:00,0.7343731140613354,2022,2,8,0.8052364369432446,8.786737483493782
2022-02-08 03:00:00,2022-02-08 03:00:00,0.879673023709533,2022,2,8,0.8048244692982712,8.927917716692244
2022-02-08 04:00:00,2022-02-08 04:00:00,0.6260799720430671,2022,2,8,0.804412113524229,8.670201107285358
2022-02-08 05:00:00,2022-02-08 05:00:00,0.33073007583438985,2022,2,8,0.8039993698199779,8.37072377403417
2022-02-08 06:00:00,2022-02-08 06:00:00,0.04080812635857567,2022,2,8,0.8035862383845648,8.076670510204224
2022-02-08 07:00:00,2022-02-08 07:00:00,0.6300111269775126,2022,2,8,0.8031727194172236,8.661738321149748
2022-02-08 08:00:00,2022-02-08 08:00:00,0.5311069369070074,2022,2,8,0.8027588131173751,8.558695068080759
2022-02-08 09:00:00,2022-02-08 09:00:00,0.2765291012595309,2022,2,8,0.8023445196846268,8.299974298105798
2022-02-08 10:00:00,2022-02-08 10:00:00,0.243765744869625,2022,2,8,0.8019298393187732,8.263064138057358
2022-02-08 11:00:00,2022-02-08 11:00:00,0.8692611402145013,2022,2,8,0.8015147722197948,8.88440886241245
2022-02-08 12:00:00,2022-02-08 12:00:00,0.7061887090225628,2022,2,8,0.8010993185878594,8.717181894901156
2022-02-08 13:00:00,2022-02-08 13:00:00,0.7628482084801954,2022,2,8,0.8006834786233206,8.769682994713401
2022-02-08 14:00:00,2022-02-08 14:00:00,0.024279485206343376,2022,2,8,0.8002672525267185,8.026952010473527
2022-02-08 15:00:00,2022-02-08 15:00:00,0.9189749900825489,2022,2,8,0.7998506404987794,8.917481395070343
2022-02-08 16:00:00,2022-02-08 16:00:00,0.27430215723198026,2022,2,8,0.7994336427404158,8.26863858463614
2022-02-08 17:00:00,2022-02-08 17:00:00,0.08040909402155705,2022,2,8,0.799016259452726,8.070571688548817
2022-02-08 18:00:00,2022-02-08 18:00:00,0.9502108389837046,2022,2,8,0.7985984908369946,8.93619574735365
2022-02-08 19:00:00,2022-02-08 19:00:00,0.9059974284386233,2022,2,8,0.7981803370946915,8.887800799385538
2022-02-08 20:00:00,2022-02-08 20:00:00,0.901690536838945,2022,2,8,0.797761798427473,8.879308521113675
2022-02-08 21:00:00,2022-02-08 21:00:00,0.19989254386322008,2022,2,8,0.7973428750371803,8.173321294235022
2022-02-08 22:00:00,2022-02-08 22:00:00,0.1296884839523479,2022,2,8,0.7969235671258406,8.098924155210753
2022-02-08 23:00:00,2022-02-08 23:00:00,0.08672222812065744,2022,2,8,0.7965038748956664,8.051760977077322
2022-02-09 00:00:00,2022-02-09 00:00:00,0.1414153606185592,2022,2,9,0.7960837985490559,8.102253346109118
2022-02-09 01:00:00,2022-02-09 01:00:00,0.12481069063840267,2022,2,9,0.7956633382885917,8.08144407352432
2022-02-09 02:00:00,2022-02-09 02:00:00,0.0010198971842282356,2022,2,9,0.7952424943170423,7.953444840354652
2022-02-09 03:00:00,2022-02-09 03:00:00,0.2224791591126245,2022,2,9,0.794821266837361,8.170691827486234
2022-02-09 04:00:00,2022-02-09 04:00:00,0.13347229527383508,2022,2,9,0.794399656052686,8.077468855800696
2022-02-09 05:00:00,2022-02-09 05:00:00,0.9075941413761902,2022,2,9,0.7939776621663405,8.847370763039594
2022-02-09 06:00:00,2022-02-09 06:00:00,0.07366012821468859,2022,2,9,0.7935552853818322,8.009212982033011
2022-02-09 07:00:00,2022-02-09 07:00:00,0.8563681472733135,2022,2,9,0.7931325259028537,8.78769340630185
2022-02-09 08:00:00,2022-02-09 08:00:00,0.97422650636107,2022,2,9,0.7927093839332819,8.90132034569389
2022-02-09 09:00:00,2022-02-09 09:00:00,0.6699961210610491,2022,2,9,0.7922858596771786,8.592854717832834
2022-02-09 10:00:00,2022-02-09 10:00:00,0.7105866929192765,2022,2,9,0.7918619533387894,8.62920622630717
2022-02-09 11:00:00,2022-02-09 11:00:00,0.7349040016852045,2022,2,9,0.7914376651225444,8.64928065291065
2022-02-09 12:00:00,2022-02-09 12:00:00,0.7443593825401171,2022,2,9,0.7910129952330582,8.6544893348707
2022-02-09 13:00:00,2022-02-09 13:00:00,0.20970887846812525,2022,2,9,0.790587943875129,8.115588317219416
2022-02-09 14:00:00,2022-02-09 14:00:00,0.3139911919722317,2022,2,9,0.790162511253739,8.215616304509622
2022-02-09 15:00:00,2022-02-09 15:00:00,0.12178779054755307,2022,2,9,0.7897366975740546,8.0191547662881
2022-02-09 16:00:00,2022-02-09 16:00:00,0.9416852583016004,2022,2,9,0.7893105030414256,8.834790288715856
2022-02-09 17:00:00,2022-02-09 17:00:00,0.8887857024938796,2022,2,9,0.7888839278613856,8.777624981107737
2022-02-09 18:00:00,2022-02-09 18:00:00,0.3496167716524091,2022,2,9,0.7884569722396518,8.234186494048927
2022-02-09 19:00:00,2022-02-09 19:00:00,0.5940530235022606,2022,2,9,0.7880296363821251,8.474349387323512
2022-02-09 20:00:00,2022-02-09 20:00:00,0.10249467349925034,2022,2,9,0.7876019204948892,7.978513878448142
2022-02-09 21:00:00,2022-02-09 21:00:00,0.35869417122201996,2022,2,9,0.7871738247842116,8.230432419064137
2022-02-09 22:00:00,2022-02-09 22:00:00,0.6489967665274745,2022,2,9,0.7867453494565426,8.516450261092901
2022-02-09 23:00:00,2022-02-09 23:00:00,0.5078161942740116,2022,2,9,0.786316494718516,8.370981141459172
2022-02-10 00:00:00,2022-02-10 00:00:00,0.04537086205768659,2022,2,10,0.785887260776948,7.9042434698271675
2022-02-10 01:00:00,2022-02-10 01:00:00,0.7448027702730581,2022,2,10,0.7854576478388382,8.59937924866144
2022-02-10 02:00:00,2022-02-10 02:00:00,0.7098130647772152,2022,2,10,0.7850276561113687,8.560089625890903
2022-02-10 03:00:00,2022-02-10 03:00:00,0.7924109675272927,2022,2,10,0.7845972858019045,8.638383825546338
2022-02-10 04:00:00,2022-02-10 04:00:00,0.40519412668623733,2022,2,10,0.7841665371179927,8.246859497866165
2022-02-10 05:00:00,2022-02-10 05:00:00,0.8499462020550714,2022,2,10,0.7837354102673632,8.687300304728703
2022-02-10 06:00:00,2022-02-10 06:00:00,0.25438464683197115,2022,2,10,0.7833039054579285,8.087423701411256
2022-02-10 07:00:00,2022-02-10 07:00:00,0.8410825739758401,2022,2,10,0.7828720228977828,8.669802802953667
2022-02-10 08:00:00,2022-02-10 08:00:00,0.810500639618926,2022,2,10,0.782439762795203,8.634898267570957
2022-02-10 09:00:00,2022-02-10 09:00:00,0.966031855109578,2022,2,10,0.7820071253586479,8.786103108696057
2022-02-10 10:00:00,2022-02-10 10:00:00,0.367440322906752,2022,2,10,0.7815741107967582,8.183181430874335
2022-02-10 11:00:00,2022-02-10 11:00:00,0.5734171764621012,2022,2,10,0.7811407193183564,8.384824369645665
2022-02-10 12:00:00,2022-02-10 12:00:00,0.8309644693000483,2022,2,10,0.7807069511324468,8.638033980624517
2022-02-10 13:00:00,2022-02-10 13:00:00,0.7296597271552557,2022,2,10,0.7802728064482157,8.532387791637413
2022-02-10 14:00:00,2022-02-10 14:00:00,0.16156953888265713,2022,2,10,0.7798382854750305,7.959952393632962
2022-02-10 15:00:00,2022-02-10 15:00:00,0.9920759224453827,2022,2,10,0.7794033884224404,8.786109806669787
2022-02-10 16:00:00,2022-02-10 16:00:00,0.06715464028687446,2022,2,10,0.7789681155001758,7.856835795288632
2022-02-10 17:00:00,2022-02-10 17:00:00,0.9208626017282247,2022,2,10,0.7785324669181483,8.706187270909707
2022-02-10 18:00:00,2022-02-10 18:00:00,0.9102222811428495,2022,2,10,0.7780964428864507,8.691186710007358
2022-02-10 19:00:00,2022-02-10 19:00:00,0.8516525054740853,2022,2,10,0.7776600436153572,8.628252941627657
2022-02-10 20:00:00,2022-02-10 20:00:00,0.7025616439419028,2022,2,10,0.7772232693153226,8.47479433709513
2022-02-10 21:00:00,2022-02-10 21:00:00,0.9272159004326614,2022,2,10,0.7767861201969827,8.695077102402488
2022-02-10 22:00:00,2022-02-10 22:00:00,0.4590134604930757,2022,2,10,0.7763485964711537,8.222499425204614
2022-02-10 23:00:00,2022-02-10 23:00:00,0.3620392456439261,2022,2,10,0.775910698348833,8.121146229132256
2022-02-11 00:00:00,2022-02-11 00:00:00,0.4224222268443977,2022,2,11,0.7754724260411984,8.177146487256381
2022-02-11 01:00:00,2022-02-11 01:00:00,0.672397701331968,2022,2,11,0.7750337797596077,8.422735498928045
2022-02-11 02:00:00,2022-02-11 02:00:00,0.14355851756637428,2022,2,11,0.7745947597155999,7.889506114722373
2022-02-11 03:00:00,2022-02-11 03:00:00,0.1702810024952045,2022,2,11,0.7741553661208933,7.911834663704137
2022-02-11 04:00:00,2022-02-11 04:00:00,0.3480042800387645,2022,2,11,0.7737155991873872,8.085160271912637
2022-02-11 05:00:00,2022-02-11 05:00:00,0.5985059360672503,2022,2,11,0.7732754591271602,8.331260527338852
2022-02-11 06:00:00,2022-02-11 06:00:00,0.9712751502757636,2022,2,11,0.7728349461524715,8.699624611800479
2022-02-11 07:00:00,2022-02-11 07:00:00,0.9372198140402982,2022,2,11,0.7723940604757598,8.661160418797897
2022-02-11 08:00:00,2022-02-11 08:00:00,0.7057835796347837,2022,2,11,0.7719528023096432,8.425311602731217
2022-02-11 09:00:00,2022-02-11 09:00:00,0.5047590754213896,2022,2,11,0.7715111718669203,8.219870794090593
2022-02-11 10:00:00,2022-02-11 10:00:00,0.014493931122559922,2022,2,11,0.7710691693605685,7.725185624728245
2022-02-11 11:00:00,2022-02-11 11:00:00,0.5722221204604058,2022,2,11,0.7706267950037448,8.278490070497853
2022-02-11 12:00:00,2022-02-11 12:00:00,0.538651571663171,2022,2,11,0.7701840490097857,8.240492061761028
2022-02-11 13:00:00,2022-02-11 13:00:00,0.7379531293847461,2022,2,11,0.7697409315922067,8.435362445306813
2022-02-11 14:00:00,2022-02-11 14:00:00,0.6735331717728029,2022,2,11,0.7692974429647027,8.36650760141983
2022-02-11 15:00:00,2022-02-11 15:00:00,0.4565579469105715,2022,2,11,0.7688535833411473,8.145093780322044
2022-02-11 16:00:00,2022-02-11 16:00:00,0.6750761760835013,2022,2,11,0.7684093529355932,8.359169705439434
2022-02-11 17:00:00,2022-02-11 17:00:00,0.4532861172468159,2022,2,11,0.7679647519622721,8.132933636869536
2022-02-11 18:00:00,2022-02-11 18:00:00,0.6063464195208663,2022,2,11,0.7675197806355938,8.281544225876804
2022-02-11 19:00:00,2022-02-11 19:00:00,0.5855379923999362,2022,2,11,0.7670744391701474,8.25628238410141
2022-02-11 20:00:00,2022-02-11 20:00:00,0.7445772728445523,2022,2,11,0.7666287277807,8.410864550651553
2022-02-11 21:00:00,2022-02-11 21:00:00,0.7079229068125742,2022,2,11,0.7661826466821973,8.369749373634546
2022-02-11 22:00:00,2022-02-11 22:00:00,0.15284628130688316,2022,2,11,0.7657361960897634,7.810208242204517
2022-02-11 23:00:00,2022-02-11 23:00:00,0.3901502427993535,2022,2,11,0.7652893762187003,8.043044004986356
2022-02-12 00:00:00,2022-02-12 00:00:00,0.5141089747716253,2022,2,12,0.7648421872844885,8.16253084761651
2022-02-12 01:00:00,2022-02-12 01:00:00,0.25830885980076346,2022,2,12,0.7643946295027859,7.902255154828623
2022-02-12 02:00:00,2022-02-12 02:00:00,0.5696522202567808,2022,2,12,0.7639467030894289,8.20911925115107
2022-02-12 03:00:00,2022-02-12 03:00:00,0.9480979578054267,2022,2,12,0.7634984082604314,8.58308204040974
2022-02-12 04:00:00,2022-02-12 04:00:00,0.9559921305289997,2022,2,12,0.7630497452319847,8.586489582848847
2022-02-12 05:00:00,2022-02-12 05:00:00,0.8575523593358145,2022,2,12,0.7626007142204579,8.483559501540395
2022-02-12 06:00:00,2022-02-12 06:00:00,0.3757239232322007,2022,2,12,0.7621513154423979,7.997237077656179
2022-02-12 07:00:00,2022-02-12 07:00:00,0.9709905952758349,2022,2,12,0.7617015491145285,8.58800608642112
2022-02-12 08:00:00,2022-02-12 08:00:00,0.84210233300228,2022,2,12,0.7612514154537509,8.45461648753979
2022-02-12 09:00:00,2022-02-12 09:00:00,0.8000659060411123,2022,2,12,0.7608009146771433,8.408075052812546
2022-02-12 10:00:00,2022-02-12 10:00:00,0.972824476146619,2022,2,12,0.7603500470019613,8.576324946166231
2022-02-12 11:00:00,2022-02-12 11:00:00,0.513183622810961,2022,2,12,0.7598988126456371,8.112171749267333
2022-02-12 12:00:00,2022-02-12 12:00:00,0.07828724369412898,2022,2,12,0.7594472118257798,7.672759361951927
2022-02-12 13:00:00,2022-02-12 13:00:00,0.3420819477234618,2022,2,12,0.7589952447601753,7.932034395325215
2022-02-12 14:00:00,2022-02-12 14:00:00,0.34928835413361403,2022,2,12,0.7585429116667863,7.934717470801477
2022-02-12 15:00:00,2022-02-12 15:00:00,0.691527760587806,2022,2,12,0.7580902127637515,8.272429888225322
2022-02-12 16:00:00,2022-02-12 16:00:00,0.47171648764535357,2022,2,12,0.7576371482693867,8.048087970339221
2022-02-12 17:00:00,2022-02-12 17:00:00,0.7064592846097841,2022,2,12,0.7571837184021832,8.278296468631616
2022-02-12 18:00:00,2022-02-12 18:00:00,0.016766958184473157,2022,2,12,0.7567299233808094,7.584066191992566
2022-02-12 19:00:00,2022-02-12 19:00:00,0.2793092275808151,2022,2,12,0.7562757634241091,7.842066861821906
2022-02-12 20:00:00,2022-02-12 20:00:00,0.8037416972026513,2022,2,12,0.7558212387511022,8.361954084713673
2022-02-12 21:00:00,2022-02-12 21:00:00,0.25593335525767946,2022,2,12,0.7553663495809849,7.809596851067528
2022-02-12 22:00:00,2022-02-12 22:00:00,0.635231613894516,2022,2,12,0.7549110961331288,8.184342575225804
2022-02-12 23:00:00,2022-02-12 23:00:00,0.14843344896168487,2022,2,12,0.7544554786270813,7.692988235232497
2022-02-13 00:00:00,2022-02-13 00:00:00,0.7181905833992148,2022,2,13,0.7539994972825651,8.258185556224866
2022-02-13 01:00:00,2022-02-13 01:00:00,0.9795197784289801,2022,2,13,0.7535431523194789,8.51495130162377
2022-02-13 02:00:00,2022-02-13 02:00:00,0.17839826479894882,2022,2,13,0.7530864439578964,7.709262704377912
2022-02-13 03:00:00,2022-02-13 03:00:00,0.7461053434406366,2022,2,13,0.7526293724180665,8.2723990676213
2022-02-13 04:00:00,2022-02-13 04:00:00,0.5402129734730178,2022,2,13,0.7521719379204134,8.061932352677152
2022-02-13 05:00:00,2022-02-13 05:00:00,0.2459007101614188,2022,2,13,0.7517141406855363,7.7630421170167825
2022-02-13 06:00:00,2022-02-13 06:00:00,0.8935476379176174,2022,2,13,0.7512559809342093,8.40610744725971
2022-02-13 07:00:00,2022-02-13 07:00:00,0.9653533775408865,2022,2,13,0.7507974588873814,8.4733279664147
2022-02-13 08:00:00,2022-02-13 08:00:00,0.17767668616793775,2022,2,13,0.7503385747661762,7.681062433829699
2022-02-13 09:00:00,2022-02-13 09:00:00,0.5974817630940368,2022,2,13,0.749879328791892,8.096275051012956
2022-02-13 10:00:00,2022-02-13 10:00:00,0.9995443534739717,2022,2,13,0.7494197211860016,8.493741565333988
2022-02-13 11:00:00,2022-02-13 11:00:00,0.10377046699264392,2022,2,13,0.7489597521701521,7.5933679886941645
2022-02-13 12:00:00,2022-02-13 12:00:00,0.8358890889729039,2022,2,13,0.7484994219661651,8.320883308634555
2022-02-13 13:00:00,2022-02-13 13:00:00,0.28810167443081247,2022,2,13,0.7480387307960362,7.768488982391175
2022-02-13 14:00:00,2022-02-13 14:00:00,0.4363052745802338,2022,2,13,0.747577678881935,7.912082063399585
2022-02-13 15:00:00,2022-02-13 15:00:00,0.4835745621132951,2022,2,13,0.7471162664462054,7.95473722657535
2022-02-13 16:00:00,2022-02-13 16:00:00,0.7472496498346596,2022,2,13,0.7466544937113649,8.213794586948309
2022-02-13 17:00:00,2022-02-13 17:00:00,0.7014139795727383,2022,2,13,0.7461923609001047,8.163337588573786
2022-02-13 18:00:00,2022-02-13 18:00:00,0.7632983779237856,2022,2,13,0.74572986823529,8.220597060276685
2022-02-13 19:00:00,2022-02-13 19:00:00,0.6232716903981496,2022,2,13,0.7452670159399589,8.075941849797738
2022-02-13 20:00:00,2022-02-13 20:00:00,0.7344788797296266,2022,2,13,0.7448038042373238,8.182516922102865
2022-02-13 21:00:00,2022-02-13 21:00:00,0.6960876146144674,2022,2,13,0.7443402333507697,8.139489948122165
2022-02-13 22:00:00,2022-02-13 22:00:00,0.24863995817957496,2022,2,13,0.7438763035038551,7.687402993218126
2022-02-13 23:00:00,2022-02-13 23:00:00,0.6490909415266893,2022,2,13,0.7434120149203117,8.083211090729806
2022-02-14 00:00:00,2022-02-14 00:00:00,0.9876613526456701,2022,2,14,0.7429473678240441,8.417135030886111
2022-02-14 01:00:00,2022-02-14 01:00:00,0.9620531150903893,2022,2,14,0.7424823624391297,8.386876739481686
2022-02-14 02:00:00,2022-02-14 02:00:00,0.11441218418618093,2022,2,14,0.7420169989898187,7.534582174084367
2022-02-14 03:00:00,2022-02-14 03:00:00,0.6873522560802213,2022,2,14,0.7415512777005341,8.102865033085562
2022-02-14 04:00:00,2022-02-14 04:00:00,0.48700096777934687,2022,2,14,0.7410851987958715,7.8978529557380615
2022-02-14 05:00:00,2022-02-14 05:00:00,0.3392857422255905,2022,2,14,0.7406187625005989,7.74547336723158
2022-02-14 06:00:00,2022-02-14 06:00:00,0.9412740697138117,2022,2,14,0.7401519690396566,8.342793760110379
2022-02-14 07:00:00,2022-02-14 07:00:00,0.32422808480374155,2022,2,14,0.7396848186381572,7.721076271185313
2022-02-14 08:00:00,2022-02-14 08:00:00,0.45925179918885517,2022,2,14,0.7392173115213851,7.851424914402706
2022-02-14 09:00:00,2022-02-14 09:00:00,0.897400596390267,2022,2,14,0.7387494479147976,8.284895075538243
2022-02-14 10:00:00,2022-02-14 10:00:00,0.454095187174843,2022,2,14,0.738281228044023,7.836907467615073
